Temps;EA0;Temps;EA1
7,68;-0,895711597055197;7,68;-4,87140418682247
7,695;-0,835931114852428;7,695;-4,4144150512293
7,71;-0,840912821702659;7,71;-4,32003686018288
7,725;-0,965455492958426;7,725;-4,93597873859107
7,74;-0,895711597055197;7,74;-4,49389142263681
7,755;-0,791095753200352;7,755;-3,90775318350643
7,77;-1,00530914776027;7,77;-4,90120782610029
7,785;-0,940546958707273;7,785;-4,57336779404432
7,8;-0,736296977847815;7,8;-3,4756004139781
7,815;-1,03021768201143;7,815;-4,81676418147981
7,83;-0,980400613509119;7,83;-4,5435641547665
7,845;-0,825967701151967;7,845;-3,72396407462656
7,86;-1,08999816421419;7,86;-4,87637146003544
7,875;-0,99036402720958;7,875;-4,32997140660882
7,89;-0,99036402720958;7,89;-4,33990595303476
7,905;-1,08999816421419;7,905;-4,75218962971121
7,92;-0,965455492958426;7,92;-4,12631320487708
7,935;-1,07007133681327;7,935;-4,52866233512759
7,95;-1,12487011216581;7,95;-4,63297507259995
7,965;-0,870803062804043;7,965;-3,56997860502452
7,98;-1,19461400806904;7,98;-4,786960542202
7,995;-1,04516280256212;7,995;-4,1710186637938
