Temps;EA0
4,29;-0,39611348696053
4,3;-0,43592388369143
4,31;-0,41601868532598
4,32;-0,321468993090093
4,33;-0,425971284508705
4,34;-0,445876482874155
4,35;-0,39611348696053
4,36;-0,381184588186443
4,37;-0,450852782465518
4,38;-0,440900183282793
4,39;-0,386160887777805
4,4;-0,406066086143255
4,41;-0,45582908205688
4,42;-0,425971284508705
4,43;-0,316492693498731
4,44;-0,450852782465518
4,45;-0,450852782465518
4,46;-0,386160887777805
4,47;-0,406066086143255
4,48;-0,460805381648242
4,49;-0,425971284508705
4,5;-0,341374191455543
4,51;-0,43592388369143
4,52;-0,450852782465518
4,53;-0,39611348696053
4,54;-0,406066086143255
4,55;-0,450852782465518
4,56;-0,425971284508705
4,57;-0,336397891864181
4,58;-0,450852782465518
4,59;-0,445876482874155
4,6;-0,386160887777805
4,61;-0,406066086143255
4,62;-0,450852782465518
4,63;-0,420994984917343
4,64;-0,361279389820993
4,65;-0,450852782465518
4,66;-0,440900183282793
4,67;-0,361279389820993
4,68;-0,420994984917343
4,69;-0,445876482874155
4,7;-0,391137187369168
4,71;-0,411042385734618
4,72;-0,45582908205688
4,73;-0,425971284508705
4,74;-0,381184588186443
4,75;-0,460805381648242
4,76;-0,445876482874155
4,77;-0,366255689412355
4,78;-0,43592388369143
4,79;-0,440900183282793
4,8;-0,386160887777805
4,81;-0,411042385734618
4,82;-0,450852782465518
4,83;-0,406066086143255
4,84;-0,406066086143255
4,85;-0,460805381648242
4,86;-0,430947584100068
4,87;-0,381184588186443
4,88;-0,45582908205688
4,89;-0,43592388369143
4,9;-0,341374191455543
4,91;-0,460805381648242
4,92;-0,440900183282793
4,93;-0,336397891864181
4,94;-0,460805381648242
4,95;-0,45582908205688
4,96;-0,37620828859508
4,97;-0,45582908205688
4,98;-0,45582908205688
4,99;-0,381184588186443
5;-0,43592388369143
5,01;-0,460805381648242
5,02;-0,386160887777805
5,03;-0,450852782465518
5,04;-0,460805381648242
5,05;-0,386160887777805
5,06;-0,465781681239605
5,07;-0,45582908205688
5,08;-0,371231989003718
